Tên thuốc,Link,Ký tự,Trang
"Dung dịch uống Aticizal 2,5mg/5ml An Thiên điều trị triệu chứng viêm mũi dị ứng (90ml)",https://nhathuoclongchau.com.vn/thuoc/aticizal-25mg5ml-an-thien-1-chai-x-90ml-dung-dich-uong-30867.html,A,7
Thuốc Allermine 4mg Agimexpharm điều trị dị ứng cấp và mãn tính (10 vỉ x 20 viên),https://nhathuoclongchau.com.vn/thuoc/allermine-4mg-agimexpharm-10x20-31202.html,A,7
"Thuốc Alphachymotrypsin Glomed Abbott điều trị phù nề sau chấn thương, phẫu thuật, bỏng (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/alphachymotrypsin-glomed-4200-abbott-2-x10.html,A,7
Thuốc AmePrazol 20mg OPV điều trị bệnh trào ngược dạ dày thực quản (5 vỉ x 6 viên),https://nhathuoclongchau.com.vn/thuoc/ame-prazol-20-mg-opv-5-x6-1.html,A,7
"Bột Auclanityl 500/62.5mg Tipharco điều trị nhiễm khuẩn (12 gói x 3,8g)",https://nhathuoclongchau.com.vn/thuoc/auclanityl-500625mg-tipharco-12-goi-34504.html,A,7
Thuốc Pms-Azimax 500mg Imexpharm điều trị nhiễm trùng (1 vỉ x 3 viên),https://nhathuoclongchau.com.vn/thuoc/azimax-500mg-4596.html,A,7
Thuốc Auclanityl 875/125mg Tipharco điều trị nhiễm khuẩn (2 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/auclanityl-1g-2x7-15850.html,A,7
Thuốc Azibiotic 500 Medipharco điều trị nhiễm khuẩn (2 vỉ x 3 viên),https://nhathuoclongchau.com.vn/thuoc/azibiotic-500-medipharco-2x3-22709.html,A,7
"Thuốc Aciclovir 800mg Meyer điều trị nhiễm Herpes zoster, thủy đậu (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aciclovir-800mg-meyer-bpc-3x10-28875.html,A,7
"Bột Auclanityl 250/31.25mg Tipharco điều trị nhiễm khuẩn (12 gói x 3,8g)",https://nhathuoclongchau.com.vn/thuoc/auclanityl-2503125mg-tipharco-12-goi-29290.html,A,7
"Thuốc Agimdogyl Agimexpharm điều trị nhiễm trùng răng miệng cấp tính, mạn tính (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agimdogyl-agimexpharm-2x10-29542.html,A,7
"Thuốc Alpha-Chymotrypsin Euvipharm điều trị phù nề sau chấn thương, phẩu thuật, bỏng (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/alpha-chymotrypsin-4200iu-euvipharm-2x10-30341.html,A,7
"Thuốc Ammg-3B Trường Thọ điều trị bệnh lý thần kinh do thiếu vitamin B1, B6, B12 (5 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ammg-3b-truong-tho-5x10-31039.html,A,8
"Thuốc Amlodipin 5mg Trường Thọ điều trị tăng huyết áp, đau thắt ngực (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlodipin-5mg-truong-tho-3x10-31044.html,A,8
Thuốc A.T Zinc 10mg An Thiên điều trị tiêu chảy kéo dài (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/at-zinc-an-thien-10mg-10x10-31306.html,A,8
"Hỗn dịch uống Amoxicillin 250mg Imexpharm điều trị nhiễm khuẩn đường hô hấp, đường mật, đường tiêu hóa (12 gói)",https://nhathuoclongchau.com.vn/thuoc/amoxicillin-250-mg-imexpharm-12-goi.html,A,8
"Thuốc AmePrazol 40mg OPV điều trị bệnh trào ngược dạ dày, thực quản (2 vỉ x 7 viên)",https://nhathuoclongchau.com.vn/thuoc/ame-prazol-40-mg-opv-2-x7.html,A,8
Thuốc Auclatyl 500mg/125mg Tipharco điều trị nhiễm khuẩn (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/auclatyl-500mg125mg-tipharco-2x10-33725.html,A,8
"Thuốc Ame Bismo 262mg OPV giảm khó chịu ở dạ dày, ăn không tiêu, ợ nóng (6 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amebismo-262mg-opv-6x10-30745.html,A,8
"Thuốc Agiclovir 400 Agimexpharm điều trị nhiễm Herpes simplex, Herpes zoster, thủy đậu (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agiclovir-400mg-agimexpharm-3x10-31571.html,A,8
Thuốc A.T Vildagliptin 50mg An Thiên điều trị đái tháo đường típ 2 (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/at-vildagliptin-50mg-an-thien-3x10-31577.html,A,8
"Thuốc Aeneas 20 An Thiên điều trị phù não, phòng và điều trị tụ máu (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aeneas-20-mg-at-3-x10.html,A,8
Thuốc A.T Sitagliptin 100 mg An Thiên cải thiện kiểm soát đường huyết (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/a-t-sitagliptin-100-mg-an-thien-3-x10.html,A,8
Thuốc Auclanityl 500/125mg Tipharco điều trị nhiễm khuẩn (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/auclanityl-500125mg-tipharco-2x10-20033.html,A,8
Viên đặt phụ khoa Agimycob Agimexpharm điều trị viêm âm đạo (1 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/thuoc-agimycob-agimexpharm-dieu-tri-viem-am-dao-1-vi-x-10-vien-29980.html,A,8
"Thuốc Amlodac 5mg Zydus điều trị tăng huyết áp, đau thắt ngực ổn định mạn tính (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlodac-5-mg-zydus-10-x10.html,A,8
"Dung dịch khí dung AtiSaltolin 2,5mg/2,5ml An Thiên điều trị chứng co thắt phế quản (5 ống)",https://nhathuoclongchau.com.vn/thuoc/atisaltolin-2-5-mg-2-5-ml-an-thien-1-x5-ong.html,A,8
Thuốc Arcoxia 90mg Organon điều trị cấp tính và mãn tính triệu chứng viêm xương khớp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/arcoxia-90-mg-organon-3-x10.html,A,8
"Thuốc Arcoxia 60mg Organon điều trị cấp tính và mãn tính thoái hóa khớp, viêm khớp dạng thấp (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/arcoxia-60-mg-organon-3-x10.html,A,8
Thuốc Alfavir Tablet Incepta điều trị viêm gan B mạn tính (1 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/alfavir-tablet-sohaco-1-hop-10-vien-35578.html,A,8
Thuốc Atsotine 400mg Korea Prime Pharm điều trị phục hồi não sau đột quỵ (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/atsotine-400mg-korea-prime-3x10-35268.html,A,8
Thuốc Apitim 5 DHG điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/apitim-5mg-1164.html,A,8
Thuốc nhỏ mắt Azarga Alcon giảm áp lực nội nhãn (5ml),https://nhathuoclongchau.com.vn/thuoc/azarga-1375.html,A,9
"Thuốc nhỏ mắt Azopt Alcon điều trị tăng nhãn áp, glôcôm góc mở (5ml)",https://nhathuoclongchau.com.vn/thuoc/azopt-5ml-4589.html,A,9
Thuốc Azicine 250mg Stella điều trị nhiễm khuẩn (1 vỉ x 6 viên),https://nhathuoclongchau.com.vn/thuoc/azicine-250mg-4601.html,A,9
Thuốc Avodart 0.5mg GSK điều trị tăng sản lành tính tuyến tiền liệt (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/avodart-05mg-4612.html,A,9
"Thuốc xịt mũi Avamys 27.5mcg GSK điều trị chảy nước mũi, xung huyết mũi (120 liều xịt)",https://nhathuoclongchau.com.vn/thuoc/thuoc-xit-mui-avamys-275mcg-tri-viem-mui-di-ung-4617.html,A,9
Bột Augmentin 500mg/62.5mg GSK điều trị nhiễm khuẩn (12 gói),https://nhathuoclongchau.com.vn/thuoc/augmentin-500mg-4633.html,A,9
Bột Augmentin 250mg/31.25mg GSK điều trị nhiễm khuẩn (12 gói),https://nhathuoclongchau.com.vn/thuoc/augmentin-250mg-4634.html,A,9
Thuốc Augmentin 1g GSK điều trị nhiễm khuẩn (2 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/augmentin-1g-4635.html,A,9
Siro ho Atussin United hỗ trợ giảm các triệu chứng ho (60ml),https://nhathuoclongchau.com.vn/thuoc/atussin-60ml-4640.html,A,9
"Thuốc Atorvastatin 10mg TV.Pharm điều trị tăng cholesterol toàn phần, LDL-cholesterol (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/atorvastatin-10mg-4649.html,A,9
Thuốc Atasart Tablets 8mg Getz điều trị tăng huyết áp (2 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/thuoc-atasart-8mg-tri-tang-huyet-ap-2vi-x-7vien-4665.html,A,9
Thuốc Artrodar 50mg Chemedica điều trị thoái hóa khớp hông hoặc gối (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/artrodar-4676.html,A,9
Thuốc Aprovel 150mg Sanofi điều trị tăng huyết áp (2 vỉ x 14 viên),https://nhathuoclongchau.com.vn/thuoc/aprovel-irbersartan-150mg-4698.html,A,9
Thuốc Anaferon For Children Materia điều trị và dự phòng nhiễm virus (1 vỉ x 20 viên),https://nhathuoclongchau.com.vn/thuoc/anaferon-children-3g-4722.html,A,9
Thuốc Ampicillin 500mg Domesco điều trị nhiễm khuẩn (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/ampicillin-500mg-domesco-4727.html,A,9
Thuốc Amoxicillin 500mg Domesco điều trị nhiễm khuẩn (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/amoxicillin-500mg-domesco-4734.html,A,9
"Thuốc Amlor 5mg Tablets Viatris điều trị tăng huyết áp, đau thắt ngực (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlor-5-pfizer-4741.html,A,9
"Thuốc Amlor 5mg Viatris điều trị tăng huyết áp, đau thắt ngực (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlor-5-4742.html,A,9
"Thuốc Amlodipin 5mg Domesco điều trị tăng huyết áp, đau thắt ngực (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/thuoc-amlodipin-5mg-domesco-dieu-tri-tang-huyet-ap-hop-3-vi-x-10-vien-4747.html,A,9
Thuốc Amitriptylin 25mg Danapha điều trị trầm cảm (100 viên),https://nhathuoclongchau.com.vn/thuoc/amitriptylin-25mg-4754.html,A,9
"Thuốc Althax 120mg Mediplantex hỗ trợ điều trị viêm mũi dị ứng, nhiễm khuẩn hô hấp (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/althax-160mg-4786.html,A,10
Thuốc Alsiful S.R 10mg Standard điều trị phì đại lành tính tuyến tiền liệt (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/alsiful-sr-10mg-4788.html,A,10
"Thuốc Allopurinol 300mg Domesco điều trị tăng acid uric máu, sỏi thận (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/allopurinol-300mg-vi-domesco-4801.html,A,10
Thuốc Alenta 70mg Getz điều trị loãng xương (1 vỉ x 4 viên),https://nhathuoclongchau.com.vn/thuoc/alenta-70mg-4811.html,A,10
"Thuốc Adalat LA 30 Bayer điều trị tăng huyết áp, dự phòng cơn đau thắt ngực ổn định mạn tính (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/adalat-la-30mg-4852.html,A,10
Thuốc Acnotin 10mg MEGA We care điều trị mụn trứng cá nặng (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acnotin-10mg-4872.html,A,10
Thuốc Agidopa Agimexpharm điều trị tăng huyết áp (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/agidopa-agimexpharm-2x10-14765.html,A,10
"Thuốc xịt mũi Aladka điều trị viêm mũi, viêm xoang, viêm mũi dị ứng (15ml)",https://nhathuoclongchau.com.vn/thuoc/xit-mui-aladka-nasal-spray-15ml-dkpharma-15113.html,A,10
Dung dịch truyền tĩnh mạch Aminoplasmal 5% B.Braun cung cấp amino acid (500ml),https://nhathuoclongchau.com.vn/thuoc/dung-dich-aminoplasma-5-braun-cung-cap-amino-acid-500ml-17549.html,A,10
"Thuốc Alpha Chymotrypsine Choay Sanofi điều trị phù nề sau chấn thương, phẩu thuật, bỏng (2 vỉ x 15 viên)",https://nhathuoclongchau.com.vn/thuoc/alpha-choay-chymotrypsine-2x15-sanofi-18772.html,A,10
"Thuốc Atorvastatin 20mg TV.Pharm điều trị tăng cholesterol máu, dự phòng tiên phát biến cố mạch vành (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/atorvastatin-20mg-tvp-3x10-19332.html,A,10
"Thuốc Aspirin 81 Agimexpharm phòng ngừa nhồi máu cơ tim, đột quỵ (20 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aspirin-81-agimexpharm-20x10-20086.html,A,10
Thuốc Acenocoumarol 1 SPM điều trị và ngăn ngừa bệnh nghẽn mạch (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acenocoumarol-1mg-spm-3x10-22724.html,A,10
"Thuốc Amlodipin 5mg Vidipha điều trị tăng huyết áp, đau thắt ngực (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlodipin-5mg-vidipha-10x10-22807.html,A,10
"Thuốc Aspirin 100mg Traphaco phòng ngừa nhồi máu cơ tim, đột quỵ (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aspirin-100-traphaco-3x10-28938.html,A,10
"Thuốc Aspirin Stella 81mg phòng ngừa nhồi máu cơ tim, đột quỵ (2 vỉ x 28 viên)",https://nhathuoclongchau.com.vn/thuoc/aspirin-81mg-stella-2x28-30726.html,A,10
"Thuốc mỡ bôi ngoài da Asosalic 0,5mg/g Replek điều trị sừng hóa, khô da (30g)",https://nhathuoclongchau.com.vn/thuoc/asosalic-replek-30g-31199.html,A,10
"Kem bôi da Asbesone điều trị các bệnh eczema, viêm da, ngứa, lupus ban đỏ (30g)",https://nhathuoclongchau.com.vn/thuoc/asbesone-30g-32091.html,A,10
"Thuốc Allopurinol 300mg Stella Pharm giảm sự hình thành acid uric, điều trị bệnh gout (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/allopurinol-300-mg-stella-10-x10-1.html,A,10
Thuốc Antikans Armephaco hỗ trợ tăng cường hệ miễn dịch (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/antikans-3-vi-10-vien-armephaco-33588.html,A,10
Thuốc Abanuro 30mg Phương Đông điều trị rối loạn tuần hoàn não (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/abanuro-30mg-3-vi-x-10-vien-phuong-dong-33278.html,A,11
"Thuốc Agifovir 300mg Agimexpharm hỗ trợ điều trị HIV-1, viêm gan B mạn tính (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agifovir-300-1384.html,A,11
"Thuốc bột Amiyu Granules 2.5g EA Pharma cung cấp các acid amin trong suy thận mạn tính (30 gói x 2,5g)",https://nhathuoclongchau.com.vn/thuoc/amiyu-granules-25g-1523.html,A,11
Dung dịch truyền tĩnh mạch Aminoplasmal 10% B.Braun cung cấp amino acid (250ml),https://nhathuoclongchau.com.vn/thuoc/aminiplasmal-10-250ml-1614.html,A,11
Thuốc Ayite 100mg Davipharm điều trị loét dạ dày (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/ayite-100-4603.html,A,11
"Dung dịch uống Aquadetrim Vitamin D3 Medana phòng ngừa còi xương, loãng xương (10ml)",https://nhathuoclongchau.com.vn/thuoc/aquadetrim-medana-10ml-4696.html,A,11
Thuốc nhỏ mắt Alegysal 0.1% Santen dự phòng viêm kết mạc dị ứng (5ml),https://nhathuoclongchau.com.vn/thuoc/alegysal-5ml-4814.html,A,11
Thuốc Adagrin 50mg điều trị rối loạn cương dương (1 vỉ x 3 viên),https://nhathuoclongchau.com.vn/thuoc/adagrin-50mg-4856.html,A,11
Thuốc Acnotin 20mg MEGA We care điều trị mụn trứng cá nặng (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acnotin-20mg-4871.html,A,11
Thuốc Augtipha 1g Tipharco điều trị nhiễm khuẩn (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/augtipha-1g-tipharco-2x10-19559.html,A,11
"Thuốc Aspirin MKP 81 Mekophar phòng ngừa nhồi máu cơ tim, đột quỵ (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aspirin-81-mekophar-10x10-20649.html,A,11
Gel Azaduo Medisun điều trị mụn trứng cá nhẹ đến vừa (15g),https://nhathuoclongchau.com.vn/thuoc/azaduo-gel-medisun-15g-28895.html,A,11
"Thuốc Asentra 50mg KRKA điều trị trầm cảm, rối loạn lo âu cộng đồng (4 vỉ x 7 viên)",https://nhathuoclongchau.com.vn/thuoc/asentra-50mg-krka-4x7-30820.html,A,11
Thuốc Acantan HTZ 8-12.5 An Thiên điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acantan-htz-8125mg-an-thien-3x10-31120.html,A,11
Thuốc Atorpa-E 40/10 Apimed phòng ngừa bệnh tim mạch và tăng cholesterol máu (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/atorpa-e-40mg10mg-apimed-3x10-31299.html,A,11
Bột pha hỗn dịch uống Augmentin ES GSK điều trị các nhiễm trùng do vi khuẩn gây ra ở trẻ (50ml),https://nhathuoclongchau.com.vn/thuoc/augmentin-es-gsk-50-ml-1.html,A,11
Thuốc Acyclovir 200mg Stella Pharm điều trị nhiễm virus Herpes simplex (10 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/acyclovir-200-mg-stella-10-x5.html,A,11
Thuốc Ausvair 75mg Reliv điều trị đau do nguyên nhân thần kinh (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/ausvair-75-mg-reliv-3-x10.html,A,11
Dung dịch tiêm truyền A.T Cetam 200mg/ml An Thiên điều trị triệu chứng của hội chứng tâm thần (60ml),https://nhathuoclongchau.com.vn/thuoc/a-t-cetam-200-mg-ml-an-thien-60-ml.html,A,11
Thuốc Acyclovir 800mg Stella Pharm điều trị nhiễm virus Herpes simplex (10 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/acyclovir-800-mg-stella-10-x5.html,A,11
Thuốc Atimecox 15mg An Thiên giảm các dấu hiệu và triệu chứng của viêm xương khớp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/atimecox-15-mg-an-thien-3-x10.html,A,12
Thuốc Amoxicillin 1000mg Imexpharm điều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm (2 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/amoxicillin-1000-mg-imexpharm-2-x7.html,A,12
Thuốc Acyclovir 400mg Stella Pharm điều trị nhiễm Herpes simplex trên da và màng nhầy (10 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/acyclovir-400-mg-stella-10-x5-1.html,A,12
"Bột pha hỗn dịch uống Azismile 200mg/5ml Genuone điều trị viêm xoang, viêm tai (15ml)",https://nhathuoclongchau.com.vn/thuoc/azismile-200-mg-5-ml-genuone-15-ml.html,A,12
Thuốc Arcoxia 120mg Organon điều trị cấp tính và mãn tính thoái hoá khớp và viêm khớp dạng thấp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/arcoxia-120-mg-organon-3-x10.html,A,12
"Dung dịch khí dung AtiSaltolin 5mg/2,5ml An Thiên điều trị chứng co thắt phế quản (1 vỉ x 5 ống)",https://nhathuoclongchau.com.vn/thuoc/atisaltolin-5-mg-2-5-ml-an-thien-1-x5-ong.html,A,12
Thuốc AlanBoss XL 10 Hasan điều trị các triệu chứng của phì đại tuyến tiền liệt lành tính (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/alanboss-xl-10-hasan-3-x10.html,A,12
Thuốc Agirovastin 10 Agimexpharm điều trị tăng cholesterol máu (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/agirovastin-10-agimexpharm-6-x10.html,A,12
Thuốc Alavir Tenofovir alafenamide (Fumarate) 25mg Herabiopharm điều trị bệnh viêm gan B mạn tính (30 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/alavir-tenofovir-alafenamide-fumarate-25-mg-herabiopharm-3-x10.html,A,12
"Thuốc Atozet 10mg/20mg MSD phòng ngừa các bệnh tim mạch, điều trị tăng cholesterol máu nguyên phát (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/atozet-10-mg-20-mg-msd-3-x10-1.html,A,12
"Thuốc Agicardi 2,5 Agimexpharm điều trị tăng huyết áp, đau thắt ngực ổn định mạn tính (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agicardi-2-5-agimexpharm-3-x10.html,A,12
Thuốc Atmecin Hà Nam điều trị suy tĩnh mạch mãn tính (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/atmecin-ha-nam-6-x10.html,A,12
"Gel trị mụn trứng cá, mụn mủ Adalcrem plus 15g Phil Inter",https://nhathuoclongchau.com.vn/thuoc/adalcrem-plus-phil-inter-15-g.html,A,12
Thuốc Azicine 500 Stella Pharm điều trị nhiễm khuẩn do vi khuẩn nhạy cảm (1 vỉ x 6 viên),https://nhathuoclongchau.com.vn/thuoc/azicine-500-mg-stella-1-x6.html,A,12
"Thuốc bột uống Atsypax 600 Hataphar điều trị viêm tai giữa, viêm admidan, viêm họng (14 gói x 2,2g)",https://nhathuoclongchau.com.vn/thuoc/atsypax-600-42-9-mg-hataphar-14-goi-x-2-2-g.html,A,12
"Thuốc A.Teperison 50 An Thiên Pharma điều trị thoái hóa cột sống cổ, bệnh mạch máu não (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/a-t-eperison-50-mg-3-x10-1.html,A,12
Thuốc Alendro-D S.P.M điều trị và dự phòng chứng loãng xương (1 vỉ x 4 viên),https://nhathuoclongchau.com.vn/thuoc/alendro-d-s-p-m-1-x4.html,A,12
"Thuốc Afenemi 0,9mg/0,5ml CPC1HN điều trị khô mắt, viêm giác mạc nông",https://nhathuoclongchau.com.vn/thuoc/afenemi-09-cpc1hn-05ml-37702.html,A,12
"Dung dịch uống A.T Desloratadin 2.5mg An Thiên giảm viêm mũi dị ứng, ngứa, nổi mày đay mạn tính (30 gói x 5ml)",https://nhathuoclongchau.com.vn/thuoc/at-desloratadin-an-thien-hop-30-goi-x-5ml-37654.html,A,12
